State,Date,Confirmed,Deaths,Case_Fatality_Ratio
New Hampshire,2020-12-02 05:30:41,21725.0,528.0,2.4303797468354436
New Jersey,2020-12-02 05:30:41,373556.0,17083.0,4.573076058208139
New Mexico,2020-12-02 05:30:41,99419.0,1589.0,1.5982860419034592
New York,2020-12-02 05:30:41,663500.0,34513.0,5.201657874905803
North Carolina,2020-12-02 05:30:41,367395.0,5284.0,1.4382340532669198
North Dakota,2020-12-02 05:30:41,81307.0,960.0,1.205197413847216
Ohio,2020-12-02 05:30:41,430093.0,8241.0,1.9160972161834768
Oklahoma,2020-12-02 05:30:41,199482.0,1758.0,0.8812825217312841
Oregon,2020-12-02 05:30:41,76654.0,936.0,1.221071307433402
Pennsylvania,2020-12-02 05:30:41,374901.0,10529.0,2.808474770672791
Rhode Island,2020-12-02 05:30:41,57906.0,1428.0,2.4660656926743343
South Carolina,2020-12-02 05:30:41,218912.0,4404.0,2.011767285484578
South Dakota,2020-12-02 05:30:41,80912.0,948.0,1.171643266758948
Tennessee,2020-12-02 05:30:41,377803.0,4638.0,1.227607673739042
Texas,2020-12-02 05:30:41,1251748.0,22473.0,1.7953294113511666
Utah,2020-12-02 05:30:41,198216.0,890.0,0.4490051257214352
Vermont,2020-12-02 05:30:41,4239.0,72.0,1.6985138004246283
Virginia,2020-12-02 05:30:41,240063.0,4093.0,1.7049691122746946
Washington,2020-12-02 05:30:41,175033.0,2783.0,1.5899858883753348
West Virginia,2020-12-02 05:30:41,48818.0,758.0,1.552705969109755
Wisconsin,2020-12-02 05:30:41,416365.0,3611.0,0.8672679019610198
Wyoming,2020-12-02 05:30:41,33805.0,239.0,0.706996006507913
Alabama,2021-12-02 04:33:13,846297.0,16143.0,1.9074863788953524
Alaska,2021-12-02 04:33:13,151323.0,881.0,0.5821983439397844
Arizona,2021-12-02 04:33:13,1272943.0,22350.0,1.7557738249081067
Arkansas,2021-12-02 04:33:13,529768.0,8687.0,1.6397743918092451
California,2021-12-02 06:32:33,5088041.0,74559.0,1.4653699940823899
Colorado,2021-12-02 04:33:13,832625.0,9276.0,1.1140669569133763
Connecticut,2021-12-02 04:33:13,422785.0,8909.0,2.1072176165190344
Delaware,2021-12-02 04:33:13,153762.0,2179.0,1.4171251674666043
Florida,2021-12-02 04:33:13,3730395.0,61548.0,1.6499057070363865
Georgia,2021-12-02 04:33:13,1666110.0,30571.0,1.8348728475310756
Hawaii,2021-12-02 04:33:13,87772.0,1026.0,1.168937702228501
Idaho,2021-12-02 04:33:13,307561.0,3949.0,1.2839729354502034
Illinois,2021-12-02 04:33:13,1815994.0,28892.0,1.5909744195190072
Indiana,2021-12-02 04:33:13,1107189.0,17621.0,1.591507863607749
Iowa,2021-12-02 04:33:13,528221.0,7445.0,1.4094479394041508
Kansas,2021-12-02 04:33:13,470545.0,6778.0,1.4404573420182982
Kentucky,2021-12-02 04:33:13,789225.0,10987.0,1.3921251861002883
Louisiana,2021-12-02 04:33:13,771837.0,14808.0,1.9185397953194778
Maine,2021-12-02 04:33:13,120600.0,1327.0,1.1003316749585406
Maryland,2021-12-02 04:33:13,587285.0,11220.0,1.91048639076428
Massachusetts,2021-12-02 04:33:13,924400.0,15904.0,2.1019039376893116
Michigan,2021-12-02 04:33:13,1494953.0,25798.0,1.7256729810234837
Minnesota,2021-12-02 04:33:13,915942.0,9606.0,1.0487563623024163
Mississippi,2021-12-02 04:33:13,514639.0,10287.0,1.998876882630349
Missouri,2021-12-02 04:33:13,914524.0,13098.0,1.4322204775380416
Montana,2021-12-02 04:33:13,191593.0,2722.0,1.4207199636729944
Nebraska,2021-12-02 04:33:13,311212.0,3158.0,1.0147423621197127
Nevada,2021-12-02 04:33:13,458369.0,8031.0,1.7520818379951524
New Hampshire,2021-12-02 04:33:13,162583.0,1725.0,1.060996537153331
New Jersey,2021-12-02 04:33:13,1255893.0,28409.0,2.2620557643047614
New Mexico,2021-12-02 04:33:13,316089.0,5379.0,1.7017359034955344
New York,2021-12-02 04:33:13,2738968.0,57593.0,2.1027262823077892
North Carolina,2021-12-02 04:33:13,1537044.0,18776.0,1.221565550498229
North Dakota,2021-12-02 04:33:13,163373.0,1936.0,1.1879049676025921
Ohio,2021-12-02 04:33:13,1699161.0,28202.0,1.6589952335299598
Oklahoma,2021-12-02 04:33:13,667512.0,11949.0,1.790080178333873
Oregon,2021-12-02 04:33:13,392197.0,5186.0,1.3222946631412276
Pennsylvania,2021-12-02 04:33:13,1744526.0,33521.0,1.921496154256228
Rhode Island,2021-12-02 04:33:13,192741.0,2935.0,1.522768897121007
South Carolina,2021-12-02 04:33:13,919184.0,14233.0,1.548438615119497
South Dakota,2021-12-02 04:33:13,167144.0,2349.0,1.4053750059828651
Tennessee,2021-12-02 04:33:13,1320234.0,17258.0,1.308367188044364
Texas,2021-12-02 04:33:13,4367092.0,73928.0,1.6928427429511446
Utah,2021-12-02 04:33:13,598098.0,3545.0,0.5927122311059392
Vermont,2021-12-02 04:33:13,50510.0,413.0,0.8176598693328054
Virginia,2021-12-02 04:33:13,971529.0,14730.0,1.5161667845221296
Washington,2021-12-02 04:33:13,774465.0,9303.0,1.2012163235265636
West Virginia,2021-12-02 04:33:13,295949.0,4895.0,1.6540011961520398
Wisconsin,2021-12-02 04:33:13,986229.0,10048.0,1.018830312229715
Wyoming,2021-12-02 04:33:13,111275.0,1428.0,1.2833071219950574
