country date number_sequenced variant
Austria 2021-11-15 12566 B.1.1.7
Austria 2021-11-15 12566 B.1.617.2
Austria 2021-11-15 12566 Other
Austria 2021-11-22 12944 B.1.1.529
Austria 2021-11-22 12944 B.1.617.2
Austria 2021-11-22 12944 Other
Austria 2021-11-29 15303 B.1.1.529
Austria 2021-11-29 15303 B.1.1.7
Austria 2021-11-29 15303 B.1.617.2
Austria 2021-12-06 10889 B.1.1.529
Austria 2021-12-06 10889 B.1.1.7
Austria 2021-12-06 10889 B.1.617.2
Austria 2021-12-06 10889 Other
Austria 2021-12-13 8355 B.1.1.529
Austria 2021-12-13 8355 B.1.617.2
Austria 2021-12-13 8355 Other
Austria 2021-12-20 8417 B.1.1.529
Austria 2021-12-20 8417 B.1.617.2
Austria 2021-12-20 8417 Other
Austria 2021-12-27 13426 B.1.1.529
Austria 2021-12-27 13426 B.1.1.7
Austria 2021-12-27 13426 B.1.617.2
Austria 2021-12-27 13426 Other
Austria 2022-01-03 37013 B.1.1.529
Austria 2022-01-03 37013 B.1.617.2
Austria 2022-01-03 37013 Other
Austria 2022-01-10 51137 B.1.1.529
Austria 2022-01-10 51137 B.1.1.7
Austria 2022-01-10 51137 B.1.617.2
Austria 2022-01-10 51137 Other
Austria 2022-01-17 57128 B.1.1.529
Austria 2022-01-17 57128 B.1.617.2
Austria 2022-01-17 57128 Other
Austria 2022-01-24 47421 B.1.1.529
Austria 2022-01-24 47421 B.1.617.2
Austria 2022-01-24 47421 Other
Austria 2022-01-31 38554 B.1.1.529
Austria 2022-01-31 38554 B.1.1.7
Austria 2022-01-31 38554 B.1.617.2
Austria 2022-01-31 38554 Other
Austria 2022-02-07 37066 B.1.1.529
Austria 2022-02-07 37066 B.1.1.7
Austria 2022-02-07 37066 B.1.617.2
Austria 2022-02-07 37066 Other
Austria 2022-02-14 34371 B.1.1.529
Austria 2022-02-14 34371 B.1.1.7
Austria 2022-02-14 34371 B.1.617.2
Austria 2022-02-14 34371 Other
Austria 2022-02-21 35306 B.1.1.529
Austria 2022-02-21 35306 B.1.1.7
Austria 2022-02-21 35306 B.1.617.2
Austria 2022-02-21 35306 Other
Austria 2022-02-28 34607 B.1.1.529
Austria 2022-02-28 34607 B.1.617.2
Austria 2022-02-28 34607 Other
Austria 2022-03-07 47494 B.1.1.529
Austria 2022-03-07 47494 B.1.1.7+E484K
Austria 2022-03-07 47494 B.1.617.2
Austria 2022-03-07 47494 Other
Austria 2022-03-14 45651 B.1.1.529
Austria 2022-03-14 45651 B.1.1.7+E484K
Austria 2022-03-14 45651 B.1.617.2
Austria 2022-03-14 45651 Other
Austria 2022-03-21 39575 B.1.1.529
Austria 2022-03-21 39575 B.1.617.2
Austria 2022-03-21 39575 Other
Belgium 2019-12-30 0 B.1.1.529
Belgium 2019-12-30 0 B.1.617.2
Belgium 2019-12-30 0 Other
Belgium 2019-12-30 0 UNK
Belgium 2020-01-06 0 B.1.1.529
Belgium 2020-01-06 0 B.1.617.2
Belgium 2020-01-06 0 Other
Belgium 2020-01-06 0 UNK
Belgium 2020-01-13 0 B.1.1.529
Belgium 2020-01-13 0 B.1.617.2
Belgium 2020-01-13 0 Other
Belgium 2020-01-13 0 UNK
Belgium 2020-01-20 0 B.1.1.529
Belgium 2020-01-20 0 B.1.617.2
Belgium 2020-01-20 0 Other
Belgium 2020-01-20 0 UNK
Belgium 2020-01-27 0 B.1.1.529
Belgium 2020-01-27 0 B.1.617.2
Belgium 2020-01-27 0 Other
Belgium 2020-01-27 0 UNK
Belgium 2020-02-03 2 B.1.1.529
Belgium 2020-02-03 2 B.1.617.2
Belgium 2020-02-03 2 Other
Belgium 2020-02-03 2 UNK
Belgium 2020-02-10 1 B.1.1.529
Belgium 2020-02-10 1 B.1.617.2
Belgium 2020-02-10 1 Other
Belgium 2020-02-10 1 UNK
Belgium 2020-02-17 0 B.1.1.529
Belgium 2020-02-17 0 B.1.617.2
Belgium 2020-02-17 0 Other
Belgium 2020-02-17 0 UNK
Belgium 2020-02-24 7 B.1.1.529
Belgium 2020-02-24 7 B.1.617.2
Belgium 2020-02-24 7 Other
Belgium 2020-02-24 7 UNK
Belgium 2020-03-02 104 B.1.1.529
Belgium 2020-03-02 104 B.1.617.2
Belgium 2020-03-02 104 Other
Belgium 2020-03-02 104 UNK
Belgium 2020-03-09 55 B.1.1.529
Belgium 2020-03-09 55 B.1.617.2
Belgium 2020-03-09 55 Other
Belgium 2020-03-09 55 UNK
Belgium 2020-03-16 113 B.1.1.529
Belgium 2020-03-16 113 B.1.617.2
Belgium 2020-03-16 113 Other
Belgium 2020-03-16 113 UNK
Belgium 2020-03-23 280 B.1.1.529
Belgium 2020-03-23 280 B.1.617.2
Belgium 2020-03-23 280 Other
Belgium 2020-03-23 280 UNK
Belgium 2020-03-30 196 B.1.1.529
Belgium 2020-03-30 196 B.1.617.2
Belgium 2020-03-30 196 Other
Belgium 2020-03-30 196 UNK
Belgium 2020-04-06 188 B.1.1.529
Belgium 2020-04-06 188 B.1.617.2
Belgium 2020-04-06 188 Other
Belgium 2020-04-06 188 UNK
Belgium 2020-04-13 122 B.1.1.529
Belgium 2020-04-13 122 B.1.617.2
Belgium 2020-04-13 122 Other
Belgium 2020-04-13 122 UNK
Belgium 2020-04-20 39 B.1.1.529
Belgium 2020-04-20 39 B.1.617.2
Belgium 2020-04-20 39 Other
Belgium 2020-04-20 39 UNK
Belgium 2020-04-27 71 B.1.1.529
Belgium 2020-04-27 71 B.1.617.2
Belgium 2020-04-27 71 Other
Belgium 2020-04-27 71 UNK
Belgium 2020-05-04 65 B.1.1.529
Belgium 2020-05-04 65 B.1.617.2
Belgium 2020-05-04 65 Other
Belgium 2020-05-04 65 UNK
Belgium 2020-05-11 46 B.1.1.529
Belgium 2020-05-11 46 B.1.617.2
Belgium 2020-05-11 46 Other
Belgium 2020-05-11 46 UNK
Belgium 2020-05-18 22 B.1.1.529
Belgium 2020-05-18 22 B.1.617.2
Belgium 2020-05-18 22 Other
Belgium 2020-05-18 22 UNK
Belgium 2020-05-25 7 B.1.1.529
Belgium 2020-05-25 7 B.1.617.2
Belgium 2020-05-25 7 Other
Belgium 2020-05-25 7 UNK
Belgium 2020-06-01 8 B.1.1.529
Belgium 2020-06-01 8 B.1.617.2
Belgium 2020-06-01 8 Other
Belgium 2020-06-01 8 UNK
Belgium 2020-06-08 7 B.1.1.529
Belgium 2020-06-08 7 B.1.617.2
Belgium 2020-06-08 7 Other
Belgium 2020-06-08 7 UNK
Belgium 2020-06-15 31 B.1.1.529
Belgium 2020-06-15 31 B.1.617.2
Belgium 2020-06-15 31 Other
Belgium 2020-06-15 31 UNK
Belgium 2020-06-22 11 B.1.1.529
Belgium 2020-06-22 11 B.1.617.2
Belgium 2020-06-22 11 Other
Belgium 2020-06-22 11 UNK
Belgium 2020-06-29 28 B.1.1.529
Belgium 2020-06-29 28 B.1.617.2
Belgium 2020-06-29 28 Other
Belgium 2020-06-29 28 UNK
Belgium 2020-07-06 19 B.1.1.529
Belgium 2020-07-06 19 B.1.617.2
Belgium 2020-07-06 19 Other
Belgium 2020-07-06 19 UNK
Belgium 2020-07-13 20 B.1.1.529
Belgium 2020-07-13 20 B.1.617.2
Belgium 2020-07-13 20 Other
Belgium 2020-07-13 20 UNK
Belgium 2020-07-20 65 B.1.1.529
Belgium 2020-07-20 65 B.1.617.2
Belgium 2020-07-20 65 Other
Belgium 2020-07-20 65 UNK
Belgium 2020-07-27 82 B.1.1.529
Belgium 2020-07-27 82 B.1.617.2
Belgium 2020-07-27 82 Other
Belgium 2020-07-27 82 UNK
Belgium 2020-08-03 97 B.1.1.529
Belgium 2020-08-03 97 B.1.617.2
Belgium 2020-08-03 97 Other
Belgium 2020-08-03 97 UNK
Belgium 2020-08-10 33 B.1.1.529
Belgium 2020-08-10 33 B.1.617.2
Belgium 2020-08-10 33 Other
Belgium 2020-08-10 33 UNK
Belgium 2020-08-17 29 B.1.1.529
Belgium 2020-08-17 29 B.1.617.2
Belgium 2020-08-17 29 Other
Belgium 2020-08-17 29 UNK
Belgium 2020-08-24 25 B.1.1.529
Belgium 2020-08-24 25 B.1.617.2
Belgium 2020-08-24 25 Other
Belgium 2020-08-24 25 UNK
Belgium 2020-08-31 34 B.1.1.529
Belgium 2020-08-31 34 B.1.617.2
Belgium 2020-08-31 34 Other
Belgium 2020-08-31 34 UNK
Belgium 2020-09-07 54 B.1.1.529
Belgium 2020-09-07 54 B.1.617.2
Belgium 2020-09-07 54 Other
Belgium 2020-09-07 54 UNK
Belgium 2020-09-14 145 B.1.1.529
Belgium 2020-09-14 145 B.1.617.2
Belgium 2020-09-14 145 Other
Belgium 2020-09-14 145 UNK
Belgium 2020-09-21 101 B.1.1.529
Belgium 2020-09-21 101 B.1.617.2
Belgium 2020-09-21 101 Other
Belgium 2020-09-21 101 UNK
Belgium 2020-09-28 18 B.1.1.529
Belgium 2020-09-28 18 B.1.617.2
Belgium 2020-09-28 18 Other
Belgium 2020-09-28 18 UNK
Belgium 2020-10-05 112 B.1.1.529
Belgium 2020-10-05 112 B.1.617.2
Belgium 2020-10-05 112 Other
Belgium 2020-10-05 112 UNK
Belgium 2020-10-12 104 B.1.1.529
Belgium 2020-10-12 104 B.1.617.2
Belgium 2020-10-12 104 Other
Belgium 2020-10-12 104 UNK
Belgium 2020-10-19 260 B.1.1.529
Belgium 2020-10-19 260 B.1.617.2
Belgium 2020-10-19 260 Other
Belgium 2020-10-19 260 UNK
Belgium 2020-10-26 161 B.1.1.529
Belgium 2020-10-26 161 B.1.617.2
Belgium 2020-10-26 161 Other
Belgium 2020-10-26 161 UNK
Belgium 2020-11-02 57 B.1.1.529
Belgium 2020-11-02 57 B.1.617.2
Belgium 2020-11-02 57 Other
Belgium 2020-11-02 57 UNK
Belgium 2020-11-09 150 B.1.1.529
Belgium 2020-11-09 150 B.1.617.2
Belgium 2020-11-09 150 Other
Belgium 2020-11-09 150 UNK
Belgium 2020-11-16 97 B.1.1.529
Belgium 2020-11-16 97 B.1.617.2
Belgium 2020-11-16 97 Other
Belgium 2020-11-16 97 UNK
Belgium 2020-11-23 84 B.1.1.529
Belgium 2020-11-23 84 B.1.617.2
Belgium 2020-11-23 84 Other
Belgium 2020-11-23 84 UNK
Belgium 2020-11-30 66 B.1.1.529
Belgium 2020-11-30 66 B.1.617.2
Belgium 2020-11-30 66 Other
Belgium 2020-11-30 66 UNK
Belgium 2020-12-07 107 B.1.1.529
Belgium 2020-12-07 107 B.1.617.2
Belgium 2020-12-07 107 Other
Belgium 2020-12-07 107 UNK
Belgium 2020-12-14 239 B.1.1.529
Belgium 2020-12-14 239 B.1.617.2
Belgium 2020-12-14 239 Other
Belgium 2020-12-14 239 UNK
Belgium 2020-12-21 60 B.1.1.529
Belgium 2020-12-21 60 B.1.617.2
Belgium 2020-12-21 60 Other
Belgium 2020-12-21 60 UNK
Belgium 2020-12-28 181 B.1.1.529
Belgium 2020-12-28 181 B.1.617.2
Belgium 2020-12-28 181 Other
Belgium 2020-12-28 181 UNK
Belgium 2021-01-04 287 B.1.1.529
Belgium 2021-01-04 287 B.1.617.2
Belgium 2021-01-04 287 Other
Belgium 2021-01-04 287 UNK
Belgium 2021-01-11 488 B.1.1.529
Belgium 2021-01-11 488 B.1.617.2
Belgium 2021-01-11 488 Other
Belgium 2021-01-11 488 UNK
Belgium 2021-01-18 886 B.1.1.529
Belgium 2021-01-18 886 B.1.617.2
Belgium 2021-01-18 886 Other
Belgium 2021-01-18 886 UNK
Belgium 2021-01-25 881 B.1.1.529
Belgium 2021-01-25 881 B.1.617.2
Belgium 2021-01-25 881 Other
Belgium 2021-01-25 881 UNK
Belgium 2021-02-01 947 B.1.1.529
Belgium 2021-02-01 947 B.1.617.2
Belgium 2021-02-01 947 Other
Belgium 2021-02-01 947 UNK
Belgium 2021-02-08 762 B.1.1.529
Belgium 2021-02-08 762 B.1.617.2
Belgium 2021-02-08 762 Other
Belgium 2021-02-08 762 UNK
Belgium 2021-02-15 1047 B.1.1.529
Belgium 2021-02-15 1047 B.1.617.2
Belgium 2021-02-15 1047 Other
Belgium 2021-02-15 1047 UNK
Belgium 2021-02-22 1174 B.1.1.529
Belgium 2021-02-22 1174 B.1.617.2
Belgium 2021-02-22 1174 Other
Belgium 2021-02-22 1174 UNK
Belgium 2021-03-01 1060 B.1.1.529
Belgium 2021-03-01 1060 B.1.617.2
Belgium 2021-03-01 1060 Other
Belgium 2021-03-01 1060 UNK
Belgium 2021-03-08 1426 B.1.1.529
Belgium 2021-03-08 1426 B.1.617.2
Belgium 2021-03-08 1426 Other
Belgium 2021-03-08 1426 UNK
Belgium 2021-03-15 1516 B.1.1.529
Belgium 2021-03-15 1516 B.1.617.2
Belgium 2021-03-15 1516 Other
Belgium 2021-03-15 1516 UNK
Belgium 2021-03-22 1756 B.1.1.529
Belgium 2021-03-22 1756 B.1.617.2
Belgium 2021-03-22 1756 Other
Belgium 2021-03-22 1756 UNK
Belgium 2021-03-29 1683 B.1.1.529
Belgium 2021-03-29 1683 B.1.617.2
Belgium 2021-03-29 1683 Other
Belgium 2021-03-29 1683 UNK
Belgium 2021-04-05 1349 B.1.1.529
Belgium 2021-04-05 1349 B.1.617.2
Belgium 2021-04-05 1349 Other
Belgium 2021-04-05 1349 UNK
Belgium 2021-04-12 1561 B.1.1.529
Belgium 2021-04-12 1561 B.1.617.2
Belgium 2021-04-12 1561 Other
Belgium 2021-04-12 1561 UNK
Belgium 2021-04-19 1648 B.1.1.529
Belgium 2021-04-19 1648 B.1.617.2
Belgium 2021-04-19 1648 Other
Belgium 2021-04-19 1648 UNK
Belgium 2021-04-26 1708 B.1.1.529
Belgium 2021-04-26 1708 B.1.617.2
Belgium 2021-04-26 1708 Other
Belgium 2021-04-26 1708 UNK
Belgium 2021-05-03 1583 B.1.1.529
Belgium 2021-05-03 1583 B.1.617.2
Belgium 2021-05-03 1583 Other
Belgium 2021-05-03 1583 UNK
Belgium 2021-05-10 1526 B.1.1.529
Belgium 2021-05-10 1526 B.1.617.2
Belgium 2021-05-10 1526 Other
Belgium 2021-05-10 1526 UNK
Belgium 2021-05-17 1690 B.1.1.529
Belgium 2021-05-17 1690 B.1.617.2
Belgium 2021-05-17 1690 Other
Belgium 2021-05-17 1690 UNK
Belgium 2021-05-24 1265 B.1.1.529
Belgium 2021-05-24 1265 B.1.617.2
Belgium 2021-05-24 1265 Other
Belgium 2021-05-24 1265 UNK
Belgium 2021-05-31 1140 B.1.1.529
Belgium 2021-05-31 1140 B.1.617.2
Belgium 2021-05-31 1140 Other
Belgium 2021-05-31 1140 UNK
Belgium 2021-06-07 863 B.1.1.529
Belgium 2021-06-07 863 B.1.617.2
Belgium 2021-06-07 863 Other
Belgium 2021-06-07 863 UNK
Belgium 2021-06-14 641 B.1.1.529
Belgium 2021-06-14 641 B.1.617.2
Belgium 2021-06-14 641 Other
Belgium 2021-06-14 641 UNK
Belgium 2021-06-21 541 B.1.1.529
Belgium 2021-06-21 541 B.1.617.2
Belgium 2021-06-21 541 Other
Belgium 2021-06-21 541 UNK
Belgium 2021-06-28 863 B.1.1.529
Belgium 2021-06-28 863 B.1.617.2
Belgium 2021-06-28 863 Other
Belgium 2021-06-28 863 UNK
Belgium 2021-07-05 1777 B.1.1.529
Belgium 2021-07-05 1777 B.1.617.2
Belgium 2021-07-05 1777 Other
Belgium 2021-07-05 1777 UNK
Belgium 2021-07-12 1950 B.1.1.529
Belgium 2021-07-12 1950 B.1.617.2
Belgium 2021-07-12 1950 Other
Belgium 2021-07-12 1950 UNK
Belgium 2021-07-19 2010 B.1.1.529
Belgium 2021-07-19 2010 B.1.617.2
Belgium 2021-07-19 2010 Other
Belgium 2021-07-19 2010 UNK
Belgium 2021-07-26 1675 B.1.1.529
Belgium 2021-07-26 1675 B.1.617.2
Belgium 2021-07-26 1675 Other
Belgium 2021-07-26 1675 UNK
Belgium 2021-08-02 2332 B.1.1.529
Belgium 2021-08-02 2332 B.1.617.2
Belgium 2021-08-02 2332 Other
Belgium 2021-08-02 2332 UNK
Belgium 2021-08-09 2276 B.1.1.529
Belgium 2021-08-09 2276 B.1.617.2
Belgium 2021-08-09 2276 Other
Belgium 2021-08-09 2276 UNK
Belgium 2021-08-16 2267 B.1.1.529
Belgium 2021-08-16 2267 B.1.617.2
Belgium 2021-08-16 2267 Other
Belgium 2021-08-16 2267 UNK
Belgium 2021-08-23 2204 B.1.1.529
Belgium 2021-08-23 2204 B.1.617.2
Belgium 2021-08-23 2204 Other
Belgium 2021-08-23 2204 UNK
Belgium 2021-08-30 2294 B.1.1.529
Belgium 2021-08-30 2294 B.1.617.2
Belgium 2021-08-30 2294 Other
Belgium 2021-08-30 2294 UNK
Belgium 2021-09-06 1614 B.1.1.529
Belgium 2021-09-06 1614 B.1.617.2
Belgium 2021-09-06 1614 Other
Belgium 2021-09-06 1614 UNK
Belgium 2021-09-13 1499 B.1.1.529
Belgium 2021-09-13 1499 B.1.617.2
Belgium 2021-09-13 1499 Other
Belgium 2021-09-13 1499 UNK
Belgium 2021-09-20 1418 B.1.1.529
Belgium 2021-09-20 1418 B.1.617.2
Belgium 2021-09-20 1418 Other
Belgium 2021-09-20 1418 UNK
Belgium 2021-09-27 1508 B.1.1.529
Belgium 2021-09-27 1508 B.1.617.2
Belgium 2021-09-27 1508 Other
Belgium 2021-09-27 1508 UNK
Belgium 2021-10-04 1583 B.1.1.529
Belgium 2021-10-04 1583 B.1.617.2
Belgium 2021-10-04 1583 Other
Belgium 2021-10-04 1583 UNK
Belgium 2021-10-11 1768 B.1.1.529
Belgium 2021-10-11 1768 B.1.617.2
Belgium 2021-10-11 1768 Other
Belgium 2021-10-11 1768 UNK
Belgium 2021-10-18 2137 B.1.1.529
Belgium 2021-10-18 2137 B.1.617.2
Belgium 2021-10-18 2137 Other
Belgium 2021-10-18 2137 UNK
Belgium 2021-10-25 1750 B.1.1.529
Belgium 2021-10-25 1750 B.1.617.2
Belgium 2021-10-25 1750 Other
Belgium 2021-10-25 1750 UNK
Belgium 2021-11-01 1321 B.1.1.529
Belgium 2021-11-01 1321 B.1.617.2
Belgium 2021-11-01 1321 Other
Belgium 2021-11-01 1321 UNK
Belgium 2021-11-08 1716 B.1.1.529
Belgium 2021-11-08 1716 B.1.617.2
Belgium 2021-11-08 1716 Other
Belgium 2021-11-08 1716 UNK
Belgium 2021-11-15 2137 B.1.1.529
Belgium 2021-11-15 2137 B.1.617.2
Belgium 2021-11-15 2137 Other
Belgium 2021-11-15 2137 UNK
Belgium 2021-11-22 1622 B.1.1.529
Belgium 2021-11-22 1622 B.1.617.2
Belgium 2021-11-22 1622 Other
Belgium 2021-11-22 1622 UNK
Belgium 2021-11-29 1715 B.1.1.529
Belgium 2021-11-29 1715 B.1.617.2
Belgium 2021-11-29 1715 Other
Belgium 2021-11-29 1715 UNK
Belgium 2021-12-06 2362 B.1.1.529
Belgium 2021-12-06 2362 B.1.617.2
Belgium 2021-12-06 2362 Other
Belgium 2021-12-06 2362 UNK
Belgium 2021-12-13 1945 B.1.1.529
Belgium 2021-12-13 1945 B.1.617.2
Belgium 2021-12-13 1945 Other
Belgium 2021-12-13 1945 UNK
Belgium 2021-12-20 1370 B.1.1.529
Belgium 2021-12-20 1370 B.1.617.2
Belgium 2021-12-20 1370 Other
Belgium 2021-12-20 1370 UNK
Belgium 2021-12-27 1657 B.1.1.529
Belgium 2021-12-27 1657 B.1.617.2
Belgium 2021-12-27 1657 Other
Belgium 2021-12-27 1657 UNK
Belgium 2022-01-03 1735 B.1.1.529
Belgium 2022-01-03 1735 B.1.617.2
Belgium 2022-01-03 1735 Other
Belgium 2022-01-03 1735 UNK
Belgium 2022-01-10 1971 B.1.1.529
Belgium 2022-01-10 1971 B.1.617.2
Belgium 2022-01-10 1971 Other
Belgium 2022-01-10 1971 UNK
Belgium 2022-01-17 2094 B.1.1.529
Belgium 2022-01-17 2094 B.1.617.2
Belgium 2022-01-17 2094 Other
Belgium 2022-01-17 2094 UNK
Belgium 2022-01-24 1945 B.1.1.529
Belgium 2022-01-24 1945 B.1.617.2
Belgium 2022-01-24 1945 Other
Belgium 2022-01-24 1945 UNK
Belgium 2022-01-31 1966 B.1.1.529
Belgium 2022-01-31 1966 B.1.617.2
Belgium 2022-01-31 1966 Other
Belgium 2022-01-31 1966 UNK
Belgium 2022-02-07 1712 B.1.1.529
Belgium 2022-02-07 1712 B.1.617.2
Belgium 2022-02-07 1712 Other
Belgium 2022-02-07 1712 UNK
Belgium 2022-02-14 1437 B.1.1.529
Belgium 2022-02-14 1437 B.1.617.2
Belgium 2022-02-14 1437 Other
Belgium 2022-02-14 1437 UNK
Belgium 2022-02-21 1263 B.1.1.529
Belgium 2022-02-21 1263 B.1.617.2
Belgium 2022-02-21 1263 Other
Belgium 2022-02-21 1263 UNK
Belgium 2022-02-28 1227 B.1.1.529
Belgium 2022-02-28 1227 B.1.617.2
Belgium 2022-02-28 1227 Other
Belgium 2022-02-28 1227 UNK
Belgium 2022-03-07 1402 B.1.1.529
Belgium 2022-03-07 1402 B.1.617.2
Belgium 2022-03-07 1402 Other
Belgium 2022-03-07 1402 UNK
Belgium 2022-03-14 1207 B.1.1.529
Belgium 2022-03-14 1207 B.1.617.2
Belgium 2022-03-14 1207 Other
Belgium 2022-03-14 1207 UNK
Belgium 2022-03-21 787 B.1.1.529
Belgium 2022-03-21 787 B.1.617.2
Belgium 2022-03-21 787 Other
Belgium 2022-03-21 787 UNK
Belgium 2021-05-17 1749 B.1.1.7
Belgium 2021-05-17 1749 B.1.351
Belgium 2021-05-17 1749 B.1.617.2
Belgium 2021-05-17 1749 Other
Belgium 2021-05-17 1749 P.1
Belgium 2021-05-24 1260 B.1.1.7
Belgium 2021-05-24 1260 B.1.351
Belgium 2021-05-24 1260 B.1.617.2
Belgium 2021-05-24 1260 Other
Belgium 2021-05-24 1260 P.1
Belgium 2021-05-31 1197 B.1.1.7
Belgium 2021-05-31 1197 B.1.351
Belgium 2021-05-31 1197 B.1.617.1
Belgium 2021-05-31 1197 B.1.617.2
Belgium 2021-05-31 1197 Other
Belgium 2021-05-31 1197 P.1
Belgium 2021-06-07 876 B.1.1.7
Belgium 2021-06-07 876 B.1.351
Belgium 2021-06-07 876 B.1.617.2
Belgium 2021-06-07 876 Other
Belgium 2021-06-07 876 P.1
Belgium 2021-06-14 607 B.1.1.7
Belgium 2021-06-14 607 B.1.351
Belgium 2021-06-14 607 B.1.617.2
Belgium 2021-06-14 607 Other
Belgium 2021-06-14 607 P.1
Belgium 2021-06-21 629 B.1.1.7
Belgium 2021-06-21 629 B.1.351
Belgium 2021-06-21 629 B.1.617.2
Belgium 2021-06-21 629 Other
Belgium 2021-06-21 629 P.1
Belgium 2021-06-28 882 B.1.1.7
Belgium 2021-06-28 882 B.1.351
Belgium 2021-06-28 882 B.1.617.2
Belgium 2021-06-28 882 C.37
Belgium 2021-06-28 882 Other
Belgium 2021-06-28 882 P.1
Belgium 2021-07-05 1804 B.1.1.7
Belgium 2021-07-05 1804 B.1.351
Belgium 2021-07-05 1804 B.1.617.1
Belgium 2021-07-05 1804 B.1.617.2
Belgium 2021-07-05 1804 C.37
Belgium 2021-07-05 1804 Other
Belgium 2021-07-05 1804 P.1
Belgium 2021-07-12 1952 B.1.1.7
Belgium 2021-07-12 1952 B.1.351
Belgium 2021-07-12 1952 B.1.617.2
Belgium 2021-07-12 1952 Other
Belgium 2021-07-12 1952 P.1
Belgium 2021-07-19 1816 B.1.1.7
Belgium 2021-07-19 1816 B.1.351
Belgium 2021-07-19 1816 B.1.617.1
Belgium 2021-07-19 1816 B.1.617.2
Belgium 2021-07-19 1816 Other
Belgium 2021-07-19 1816 P.1
Belgium 2021-07-26 1256 B.1.1.7
Belgium 2021-07-26 1256 B.1.351
Belgium 2021-07-26 1256 B.1.617.2
Belgium 2021-07-26 1256 Other
Belgium 2021-07-26 1256 P.1
Belgium 2021-08-02 1198 B.1.1.7
Belgium 2021-08-02 1198 B.1.617.2
Belgium 2021-08-02 1198 Other
Belgium 2021-08-02 1198 P.1
Belgium 2021-08-09 789 B.1.1.7
Belgium 2021-08-09 789 B.1.617.2
Belgium 2021-08-09 789 Other
Belgium 2021-08-09 789 P.1
Belgium 2021-08-16 273 B.1.617.2
Belgium 2021-08-23 2220 B.1.1.529
Belgium 2021-08-23 2220 B.1.1.7
Belgium 2021-08-23 2220 B.1.617.2
Belgium 2021-08-23 2220 B.1.621
Belgium 2021-08-23 2220 UNK
Belgium 2021-08-30 2107 B.1.1.7
Belgium 2021-08-30 2107 B.1.617.2
Belgium 2021-08-30 2107 Other
Belgium 2021-08-30 2107 UNK
Belgium 2021-09-06 1596 B.1.1.7
Belgium 2021-09-06 1596 B.1.617.2
Belgium 2021-09-06 1596 UNK
Belgium 2021-09-13 1369 B.1.1.7
Belgium 2021-09-13 1369 B.1.351
Belgium 2021-09-13 1369 B.1.617.2
Belgium 2021-09-13 1369 UNK
Belgium 2021-09-20 1348 B.1.1.529
Belgium 2021-09-20 1348 B.1.1.7
Belgium 2021-09-20 1348 B.1.351
Belgium 2021-09-20 1348 B.1.617.2
Belgium 2021-09-20 1348 P.1
Belgium 2021-09-20 1348 UNK
Belgium 2021-09-27 1539 B.1.1.7
Belgium 2021-09-27 1539 B.1.617.2
Belgium 2021-09-27 1539 UNK
Belgium 2021-10-04 1797 B.1.1.7
Belgium 2021-10-04 1797 B.1.351
Belgium 2021-10-04 1797 B.1.617.2
Belgium 2021-10-04 1797 P.1
Belgium 2021-10-04 1797 UNK
Belgium 2021-10-11 2542 B.1.1.7
Belgium 2021-10-11 2542 B.1.351
Belgium 2021-10-11 2542 B.1.617.2
Belgium 2021-10-11 2542 Other
Belgium 2021-10-11 2542 P.1
Belgium 2021-10-11 2542 UNK
Belgium 2021-10-18 3834 B.1.1.529
Belgium 2021-10-18 3834 B.1.1.7
Belgium 2021-10-18 3834 B.1.351
Belgium 2021-10-18 3834 B.1.617.2
Belgium 2021-10-18 3834 P.1
Belgium 2021-10-18 3834 UNK
Belgium 2021-10-25 3168 B.1.1.7
Belgium 2021-10-25 3168 B.1.351
Belgium 2021-10-25 3168 B.1.617.2
Belgium 2021-10-25 3168 P.1
Belgium 2021-10-25 3168 UNK
Belgium 2021-11-01 2420 B.1.1.529
Belgium 2021-11-01 2420 B.1.1.7
Belgium 2021-11-01 2420 B.1.351
Belgium 2021-11-01 2420 B.1.617.2
Belgium 2021-11-01 2420 P.1
Belgium 2021-11-01 2420 UNK
Belgium 2021-11-08 1705 B.1.1.7
Belgium 2021-11-08 1705 B.1.617.2
Belgium 2021-11-08 1705 UNK
Belgium 2021-11-15 2206 B.1.1.529
Belgium 2021-11-15 2206 B.1.1.7
Belgium 2021-11-15 2206 B.1.617.2
Belgium 2021-11-15 2206 Other
Belgium 2021-11-15 2206 UNK
Belgium 2021-11-22 2284 B.1.1.529
Belgium 2021-11-22 2284 B.1.1.7
Belgium 2021-11-22 2284 B.1.617.2
Belgium 2021-11-22 2284 UNK
Belgium 2021-11-29 2652 B.1.1.529
Belgium 2021-11-29 2652 B.1.1.7
Belgium 2021-11-29 2652 B.1.617.2
Belgium 2021-11-29 2652 Other
Belgium 2021-11-29 2652 UNK
Belgium 2021-12-06 3773 B.1.1.529
Belgium 2021-12-06 3773 B.1.351
Belgium 2021-12-06 3773 B.1.617.2
Belgium 2021-12-06 3773 Other
Belgium 2021-12-06 3773 UNK
Belgium 2021-12-13 3454 B.1.1.529
Belgium 2021-12-13 3454 B.1.351
Belgium 2021-12-13 3454 B.1.617.2
Belgium 2021-12-13 3454 Other
Belgium 2021-12-13 3454 UNK
Belgium 2021-12-20 4284 B.1.1.529
Belgium 2021-12-20 4284 B.1.351
